21700188,11/12/2017,1610612761,f,94
21700189,11/12/2017,1610612765,t,112
21700189,11/12/2017,1610612748,f,103
21700190,11/12/2017,1610612754,t,95
21700190,11/12/2017,1610612745,f,118
21700191,11/12/2017,1610612760,t,112
21700191,11/12/2017,1610612742,f,99
21700192,11/13/2017,1610612764,t,110
21700192,11/13/2017,1610612758,f,92
21700193,11/13/2017,1610612739,f,104
21700193,11/13/2017,1610612752,t,101
21700194,11/13/2017,1610612763,f,103
21700194,11/13/2017,1610612749,t,110
21700195,11/13/2017,1610612737,f,105
21700195,11/13/2017,1610612740,t,106
21700196,11/13/2017,1610612756,t,93
21700196,11/13/2017,1610612747,f,100
21700197,11/13/2017,1610612762,t,98
21700197,11/13/2017,1610612750,f,109
21700198,11/13/2017,1610612757,t,99
21700198,11/13/2017,1610612743,f,82
21700199,11/13/2017,1610612753,f,100
21700199,11/13/2017,1610612744,t,110
21700200,11/13/2017,1610612746,t,105
21700200,11/13/2017,1610612755,f,109
21700201,11/14/2017,1610612738,f,109
21700201,11/14/2017,1610612751,t,102
21700202,11/14/2017,1610612761,f,129
21700202,11/14/2017,1610612745,t,113
21700203,11/14/2017,1610612759,f,97
21700203,11/14/2017,1610612742,t,91
21700204,11/15/2017,1610612737,t,126
21700204,11/15/2017,1610612758,f,80
21700205,11/15/2017,1610612764,f,102
21700205,11/15/2017,1610612748,t,93
21700206,11/15/2017,1610612762,f,101
21700206,11/15/2017,1610612752,t,106
21700207,11/15/2017,1610612739,f,115
21700207,11/15/2017,1610612766,t,107
21700208,11/15/2017,1610612763,t,113
21700208,11/15/2017,1610612754,f,116
21700209,11/15/2017,1610612765,f,95
21700209,11/15/2017,1610612749,t,99
21700210,11/15/2017,1610612759,f,86
21700210,11/15/2017,1610612750,t,98
21700211,11/15/2017,1610612761,f,125
21700211,11/15/2017,1610612740,t,116
21700212,11/15/2017,1610612760,t,92
21700212,11/15/2017,1610612741,f,79
21700213,11/15/2017,1610612753,f,94
21700213,11/15/2017,1610612757,t,99
21700214,11/15/2017,1610612747,t,109
21700214,11/15/2017,1610612755,f,115
21700215,11/16/2017,1610612738,t,92
21700215,11/16/2017,1610612744,f,88
21700216,11/16/2017,1610612756,t,116
21700216,11/16/2017,1610612745,f,142
21700217,11/17/2017,1610612765,f,100
21700217,11/17/2017,1610612754,t,107
21700218,11/17/2017,1610612764,t,88
21700218,11/17/2017,1610612748,f,91
21700219,11/17/2017,1610612762,f,107
21700219,11/17/2017,1610612751,t,118
21700220,11/17/2017,1610612739,t,118
21700220,11/17/2017,1610612746,f,113
21700221,11/17/2017,1610612761,t,107
21700221,11/17/2017,1610612752,f,84
21700222,11/17/2017,1610612766,f,120
21700222,11/17/2017,1610612741,t,123
21700223,11/17/2017,1610612760,f,101
21700223,11/17/2017,1610612759,t,104
21700224,11/17/2017,1610612742,t,87
21700224,11/17/2017,1610612750,f,111
21700225,11/17/2017,1610612757,f,82
21700225,11/17/2017,1610612758,t,86
21700226,11/17/2017,1610612743,t,146
21700226,11/17/2017,1610612740,f,114
21700227,11/17/2017,1610612747,t,113
21700227,11/17/2017,1610612756,f,122
21700228,11/18/2017,1610612766,t,102
21700228,11/18/2017,1610612746,f,87
21700229,11/18/2017,1610612762,f,125
21700229,11/18/2017,1610612753,t,85
21700230,11/18/2017,1610612737,t,99
21700230,11/18/2017,1610612738,f,110
21700231,11/18/2017,1610612755,t,116
21700231,11/18/2017,1610612744,f,124
21700232,11/18/2017,1610612763,t,83
21700232,11/18/2017,1610612745,f,105
21700233,11/18/2017,1610612742,t,111
21700233,11/18/2017,1610612749,f,79
21700234,11/18/2017,1610612757,t,102
21700234,11/18/2017,1610612758,f,90
21700235,11/19/2017,1610612754,f,120
21700235,11/19/2017,1610612748,t,95
21700236,11/19/2017,1610612751,t,111
21700236,11/19/2017,1610612744,f,118
21700237,11/19/2017,1610612764,f,91
21700237,11/19/2017,1610612761,t,100
21700238,11/19/2017,1610612765,f,100
21700238,11/19/2017,1610612750,t,97
21700239,11/19/2017,1610612741,f,105
21700239,11/19/2017,1610612756,t,113
21700240,11/19/2017,1610612743,f,109
21700240,11/19/2017,1610612747,t,127
21700241,11/20/2017,1610612750,f,102
21700241,11/20/2017,1610612766,t,118
21700242,11/20/2017,1610612739,f,116
21700242,11/20/2017,1610612765,t,88
21700243,11/20/2017,1610612753,t,97
21700243,11/20/2017,1610612754,f,105
21700244,11/20/2017,1610612762,f,86
21700244,11/20/2017,1610612755,t,107
21700245,11/20/2017,1610612752,t,107
21700245,11/20/2017,1610612746,f,85
21700246,11/20/2017,1610612763,t,92
21700246,11/20/2017,1610612757,f,100
21700247,11/20/2017,1610612764,f,99
21700247,11/20/2017,1610612749,t,88
21700248,11/20/2017,1610612760,f,107
21700248,11/20/2017,1610612740,t,114
21700249,11/20/2017,1610612738,f,110
21700249,11/20/2017,1610612742,t,102
21700250,11/20/2017,1610612737,f,85
21700250,11/20/2017,1610612759,t,96
21700251,11/20/2017,1610612758,t,98
21700251,11/20/2017,1610612743,f,114
21700252,11/21/2017,1610612741,f,94
21700252,11/21/2017,1610612747,t,103
21700253,11/22/2017,1610612764,f,124
21700253,11/22/2017,1610612766,t,129
21700254,11/22/2017,1610612739,t,119
21700254,11/22/2017,1610612751,f,109
21700255,11/22/2017,1610612757,f,81
21700255,11/22/2017,1610612755,t,101
21700256,11/22/2017,1610612737,t,103
21700256,11/22/2017,1610612746,f,116
21700257,11/22/2017,1610612738,f,98
21700257,11/22/2017,1610612748,t,104
21700258,11/22/2017,1610612761,f,100
21700258,11/22/2017,1610612752,t,108
21700259,11/22/2017,1610612743,f,95
21700259,11/22/2017,1610612745,t,125
21700260,11/22/2017,1610612763,t,94
21700260,11/22/2017,1610612742,f,95
21700261,11/22/2017,1610612753,f,118
21700261,11/22/2017,1610612750,t,124
21700262,11/22/2017,1610612759,f,90
21700262,11/22/2017,1610612740,t,107
21700263,11/22/2017,1610612760,t,108
21700263,11/22/2017,1610612744,f,91
21700264,11/22/2017,1610612749,f,113
21700264,11/22/2017,1610612756,t,107
21700265,11/22/2017,1610612762,t,110
21700265,11/22/2017,1610612741,f,80
21700266,11/22/2017,1610612758,t,113
21700266,11/22/2017,1610612747,f,102
21700267,11/24/2017,1610612751,t,125
21700267,11/24/2017,1610612757,f,127
21700268,11/24/2017,1610612737,t,116
21700268,11/24/2017,1610612752,f,104
21700269,11/24/2017,1610612738,t,118
21700269,11/24/2017,1610612753,f,103
21700270,11/24/2017,1610612739,t,100
21700270,11/24/2017,1610612766,f,99
21700271,11/24/2017,1610612761,f,104
21700271,11/24/2017,1610612754,t,107
21700272,11/24/2017,1610612750,t,97
21700272,11/24/2017,1610612748,f,109
21700273,11/24/2017,1610612765,f,99
21700273,11/24/2017,1610612760,t,98
21700274,11/24/2017,1610612763,f,92
21700274,11/24/2017,1610612743,t,104
21700275,11/24/2017,1610612740,f,115
21700275,11/24/2017,1610612756,t,91
21700276,11/24/2017,1610612741,f,94
21700276,11/24/2017,1610612744,t,143
21700277,11/25/2017,1610612766,t,86
21700277,11/25/2017,1610612759,f,106
21700278,11/25/2017,1610612753,f,111
21700278,11/25/2017,1610612755,t,130
21700279,11/25/2017,1610612764,t,105
21700279,11/25/2017,1610612757,f,108
21700280,11/25/2017,1610612737,t,78
21700280,11/25/2017,1610612761,f,112
21700281,11/25/2017,1610612738,f,108
21700281,11/25/2017,1610612754,t,98
21700282,11/25/2017,1610612752,f,102
21700282,11/25/2017,1610612745,t,117
21700283,11/25/2017,1610612760,f,81
21700283,11/25/2017,1610612742,t,97
21700284,11/25/2017,1610612740,f,95
21700284,11/25/2017,1610612744,t,110
21700285,11/25/2017,1610612762,t,121
21700285,11/25/2017,1610612749,f,108
21700286,11/25/2017,1610612758,t,95
21700286,11/25/2017,1610612746,f,97
21700287,11/26/2017,1610612741,t,93
21700287,11/26/2017,1610612748,f,100
21700288,11/26/2017,1610612750,t,119
21700288,11/26/2017,1610612756,f,108
21700289,11/26/2017,1610612763,t,88
21700289,11/26/2017,1610612751,f,98
21700290,11/27/2017,1610612753,f,109
21700290,11/27/2017,1610612754,t,121
21700291,11/27/2017,1610612739,f,113
21700291,11/27/2017,1610612755,t,91
21700292,11/27/2017,1610612738,t,108
21700292,11/27/2017,1610612765,f,118
21700293,11/27/2017,1610612752,t,91
21700293,11/27/2017,1610612757,f,103
21700294,11/27/2017,1610612751,f,103
21700294,11/27/2017,1610612745,t,117
21700295,11/27/2017,1610612759,t,115
21700295,11/27/2017,1610612742,f,108
21700296,11/27/2017,1610612758,f,110
21700296,11/27/2017,1610612744,t,106
21700297,11/27/2017,1610612746,t,120
21700297,11/27/2017,1610612747,f,115
21700298,11/28/2017,1610612739,t,108
21700298,11/28/2017,1610612748,f,97
21700299,11/28/2017,1610612741,t,99
21700299,11/28/2017,1610612756,f,104
21700300,11/28/2017,1610612764,f,92
21700300,11/28/2017,1610612750,t,89
21700301,11/28/2017,1610612762,t,106
21700301,11/28/2017,1610612743,f,77
21700302,11/28/2017,1610612758,t,87
21700302,11/28/2017,1610612749,f,112
21700303,11/29/2017,1610612765,t,131
21700303,11/29/2017,1610612756,f,107
21700304,11/29/2017,1610612760,f,108
21700304,11/29/2017,1610612753,t,121
21700305,11/29/2017,1610612764,f,113
21700305,11/29/2017,1610612755,t,118
21700306,11/29/2017,1610612752,t,115
21700306,11/29/2017,1610612748,f,86
21700307,11/29/2017,1610612766,f,113
21700307,11/29/2017,1610612761,t,126
21700308,11/29/2017,1610612754,f,97
21700308,11/29/2017,1610612745,t,118
21700309,11/29/2017,1610612750,f,120
21700309,11/29/2017,1610612740,t,102
21700310,11/29/2017,1610612751,f,109
21700310,11/29/2017,1610612742,t,104
21700311,11/29/2017,1610612759,t,104
21700311,11/29/2017,1610612763,f,95
21700312,11/29/2017,1610612747,t,123
21700312,11/29/2017,1610612744,f,127
21700313,11/30/2017,1610612739,f,121
21700313,11/30/2017,1610612737,t,114
21700314,11/30/2017,1610612738,t,108
21700314,11/30/2017,1610612755,f,97
21700315,11/30/2017,1610612743,t,111
21700315,11/30/2017,1610612741,f,110
21700316,11/30/2017,1610612757,t,91
21700316,11/30/2017,1610612749,f,103
21700317,11/30/2017,1610612762,f,126
21700317,11/30/2017,1610612746,t,107
21700318,12/1/2017,1610612753,t,112
21700318,12/1/2017,1610612744,f,133
21700319,12/1/2017,1610612761,t,120
21700319,12/1/2017,1610612754,f,115
21700320,12/1/2017,1610612764,t,109
21700320,12/1/2017,1610612765,f,91
21700321,12/1/2017,1610612766,f,100
21700321,12/1/2017,1610612748,t,105
21700322,12/1/2017,1610612758,f,107
21700322,12/1/2017,1610612741,t,106
21700323,12/1/2017,1610612759,f,95
21700323,12/1/2017,1610612763,t,79
21700324,12/1/2017,1610612760,t,111
21700324,12/1/2017,1610612750,f,107
21700325,12/1/2017,1610612762,t,114
21700325,12/1/2017,1610612740,f,108
21700326,12/2/2017,1610612738,t,116
21700326,12/2/2017,1610612756,f,111
21700327,12/2/2017,1610612742,t,108
21700327,12/2/2017,1610612746,f,82
21700328,12/2/2017,1610612737,f,114
21700328,12/2/2017,1610612751,t,102
21700329,12/2/2017,1610612739,t,116
21700329,12/2/2017,1610612763,f,111
21700330,12/2/2017,1610612765,f,103
21700330,12/2/2017,1610612755,t,108
21700331,12/2/2017,1610612758,f,104
21700331,12/2/2017,1610612749,t,109
21700332,12/2/2017,1610612743,t,115
21700332,12/2/2017,1610612747,f,100
21700333,12/2/2017,1610612757,t,116
21700333,12/2/2017,1610612740,f,123
21700334,12/3/2017,1610612753,f,105
21700334,12/3/2017,1610612752,t,100
21700335,12/3/2017,1610612748,t,95
21700335,12/3/2017,1610612744,f,123
21700336,12/3/2017,1610612750,t,112
21700336,12/3/2017,1610612746,f,106
21700337,12/3/2017,1610612760,t,90
21700337,12/3/2017,1610612759,f,87
21700338,12/3/2017,1610612747,t,95
21700338,12/3/2017,1610612745,f,118
21700339,12/4/2017,1610612766,t,104
21700339,12/4/2017,1610612753,f,94
21700340,12/4/2017,1610612754,t,115
21700340,12/4/2017,1610612752,f,97
21700341,12/4/2017,1610612755,t,101
21700341,12/4/2017,1610612756,f,115
21700342,12/4/2017,1610612737,t,90
21700342,12/4/2017,1610612751,f,110
21700343,12/4/2017,1610612738,t,111
21700343,12/4/2017,1610612749,f,100
21700344,12/4/2017,1610612739,f,113
21700344,12/4/2017,1610612741,t,91
21700345,12/4/2017,1610612750,f,92
21700345,12/4/2017,1610612763,t,95
21700346,12/4/2017,1610612740,t,115
21700346,12/4/2017,1610612744,f,125
21700347,12/4/2017,1610612742,t,122
21700347,12/4/2017,1610612743,f,105
21700348,12/4/2017,1610612765,f,93
21700348,12/4/2017,1610612759,t,96
21700349,12/4/2017,1610612764,f,69
21700349,12/4/2017,1610612762,t,116
21700350,12/5/2017,1610612761,t,126
21700350,12/5/2017,1610612756,f,113
21700351,12/5/2017,1610612762,f,94
21700351,12/5/2017,1610612760,t,100
21700352,12/5/2017,1610612764,f,106
21700352,12/5/2017,1610612757,t,92
21700353,12/6/2017,1610612739,t,101
21700353,12/6/2017,1610612758,f,95
21700354,12/6/2017,1610612754,t,98
21700354,12/6/2017,1610612741,f,96
21700355,12/6/2017,1610612737,f,106
21700355,12/6/2017,1610612753,t,110
21700356,12/6/2017,1610612738,t,97
21700356,12/6/2017,1610612742,f,90
21700357,12/6/2017,1610612752,t,99
21700357,12/6/2017,1610612763,f,88
21700358,12/6/2017,1610612766,t,87
21700358,12/6/2017,1610612744,f,101
21700359,12/6/2017,1610612765,f,100
21700359,12/6/2017,1610612749,t,104
21700360,12/6/2017,1610612743,f,114
21700360,12/6/2017,1610612740,t,123
21700361,12/6/2017,1610612759,t,117
21700361,12/6/2017,1610612748,f,105
21700362,12/6/2017,1610612750,f,113
21700362,12/6/2017,1610612746,t,107
21700363,12/7/2017,1610612747,f,107
21700363,12/7/2017,1610612755,t,104
21700364,12/7/2017,1610612764,f,109
21700364,12/7/2017,1610612756,t,99
21700365,12/7/2017,1610612760,f,95
21700365,12/7/2017,1610612751,t,100
21700366,12/7/2017,1610612762,t,101
21700366,12/7/2017,1610612745,f,112
21700367,12/8/2017,1610612766,t,111
21700367,12/8/2017,1610612741,f,119
21700368,12/8/2017,1610612765,t,98
21700368,12/8/2017,1610612744,f,102
21700369,12/8/2017,1610612739,f,102
21700369,12/8/2017,1610612754,t,106
21700370,12/8/2017,1610612753,t,89
21700370,12/8/2017,1610612743,f,103
21700371,12/8/2017,1610612761,f,116
21700371,12/8/2017,1610612763,t,107
21700372,12/8/2017,1610612742,f,102
21700372,12/8/2017,1610612749,t,109
21700373,12/8/2017,1610612758,f,116
21700373,12/8/2017,1610612740,t,109
21700374,12/8/2017,1610612738,f,102
21700374,12/8/2017,1610612759,t,105
21700375,12/9/2017,1610612764,f,112
21700375,12/9/2017,1610612746,t,113
21700376,12/9/2017,1610612751,t,89
21700376,12/9/2017,1610612748,f,101
21700377,12/9/2017,1610612766,t,99
21700377,12/9/2017,1610612747,f,110
21700378,12/9/2017,1610612737,t,117
21700378,12/9/2017,1610612753,f,110
21700379,12/9/2017,1610612739,t,105
21700379,12/9/2017,1610612755,f,98
21700380,12/9/2017,1610612752,f,102
21700380,12/9/2017,1610612741,t,104
21700381,12/9/2017,1610612762,f,100
21700381,12/9/2017,1610612749,t,117
21700382,12/9/2017,1610612760,f,102
21700382,12/9/2017,1610612763,t,101
21700383,12/9/2017,1610612759,f,104
21700383,12/9/2017,1610612756,t,101
21700384,12/9/2017,1610612757,t,117
21700384,12/9/2017,1610612745,f,124
21700385,12/10/2017,1610612761,f,102
21700385,12/10/2017,1610612758,t,87
21700386,12/10/2017,1610612738,f,91
21700386,12/10/2017,1610612765,t,81
21700387,12/10/2017,1610612754,t,126
21700387,12/10/2017,1610612743,f,116
21700388,12/10/2017,1610612750,t,97
21700388,12/10/2017,1610612742,f,92
21700389,12/10/2017,1610612755,f,124
21700389,12/10/2017,1610612740,t,131
21700390,12/10/2017,1610612737,f,107
21700390,12/10/2017,1610612752,t,111
21700391,12/11/2017,1610612738,f,85
21700391,12/11/2017,1610612741,t,108
21700392,12/11/2017,1610612740,f,123
21700392,12/11/2017,1610612745,t,130
21700393,12/11/2017,1610612748,f,107
21700393,12/11/2017,1610612763,t,82
21700394,12/11/2017,1610612766,f,116
21700394,12/11/2017,1610612760,t,103
21700395,12/11/2017,1610612757,f,104
21700395,12/11/2017,1610612744,t,111
21700396,12/11/2017,1610612761,f,91
21700396,12/11/2017,1610612746,t,96
21700397,12/12/2017,1610612739,t,123
21700397,12/12/2017,1610612737,f,114
21700398,12/12/2017,1610612765,t,84
21700398,12/12/2017,1610612743,f,103
21700399,12/12/2017,1610612752,t,113
21700399,12/12/2017,1610612747,f,109
21700400,12/12/2017,1610612764,f,98
21700400,12/12/2017,1610612751,t,103
21700401,12/12/2017,1610612755,f,118
21700401,12/12/2017,1610612750,t,112
21700402,12/12/2017,1610612759,f,89
21700402,12/12/2017,1610612742,t,95
21700403,12/12/2017,1610612758,t,99
21700403,12/12/2017,1610612756,f,92
21700404,12/13/2017,1610612760,f,100
21700404,12/13/2017,1610612754,t,95
21700405,12/13/2017,1610612753,t,95
21700405,12/13/2017,1610612746,f,106
21700406,12/13/2017,1610612764,t,93
21700406,12/13/2017,1610612763,f,87
21700407,12/13/2017,1610612738,t,124
21700407,12/13/2017,1610612743,f,118
21700408,12/13/2017,1610612757,f,102
21700408,12/13/2017,1610612748,t,95
21700409,12/13/2017,1610612762,f,100
21700409,12/13/2017,1610612741,t,103
21700410,12/13/2017,1610612740,t,115
21700410,12/13/2017,1610612749,f,108
21700411,12/13/2017,1610612761,f,115
21700411,12/13/2017,1610612756,t,109
21700412,12/13/2017,1610612766,f,96
21700412,12/13/2017,1610612745,t,108
21700413,12/14/2017,1610612737,t,91
21700413,12/14/2017,1610612765,f,105
21700414,12/14/2017,1610612751,t,104
21700414,12/14/2017,1610612752,f,111
21700415,12/14/2017,1610612739,t,121
21700415,12/14/2017,1610612747,f,112
21700416,12/14/2017,1610612758,f,96
21700416,12/14/2017,1610612750,t,119
21700417,12/14/2017,1610612742,f,97
21700417,12/14/2017,1610612744,t,112
21700418,12/15/2017,1610612766,t,98
21700418,12/15/2017,1610612748,f,104
21700419,12/15/2017,1610612765,f,104
21700419,12/15/2017,1610612754,t,98
21700420,12/15/2017,1610612753,t,88
21700420,12/15/2017,1610612757,f,95
21700421,12/15/2017,1610612760,f,119
21700421,12/15/2017,1610612755,t,117
21700422,12/15/2017,1610612764,t,100
21700422,12/15/2017,1610612746,f,91
21700423,12/15/2017,1610612738,t,95
21700423,12/15/2017,1610612762,f,107
21700424,12/15/2017,1610612761,t,120
21700424,12/15/2017,1610612751,f,87
21700425,12/15/2017,1610612737,f,94
21700425,12/15/2017,1610612763,t,96
21700426,12/15/2017,1610612741,f,115
21700426,12/15/2017,1610612749,t,109
21700427,12/15/2017,1610612743,t,117
21700427,12/15/2017,1610612740,f,111
21700428,12/15/2017,1610612759,f,109
21700428,12/15/2017,1610612745,t,124
21700429,12/16/2017,1610612766,t,91
21700429,12/16/2017,1610612757,f,93
21700430,12/16/2017,1610612739,t,109
21700430,12/16/2017,1610612762,f,100
21700431,12/16/2017,1610612760,f,96
21700431,12/16/2017,1610612752,t,111
21700432,12/16/2017,1610612746,f,85
21700432,12/16/2017,1610612748,t,90
21700433,12/16/2017,1610612745,t,115
21700433,12/16/2017,1610612749,f,111
21700434,12/16/2017,1610612750,t,106
21700434,12/16/2017,1610612756,f,108
21700435,12/16/2017,1610612759,t,98
21700435,12/16/2017,1610612742,f,96
21700436,12/16/2017,1610612738,f,102
21700436,12/16/2017,1610612763,t,93
21700437,12/17/2017,1610612761,t,108
21700437,12/17/2017,1610612758,f,93
21700438,12/17/2017,1610612765,t,114
21700438,12/17/2017,1610612753,f,110
21700439,12/17/2017,1610612754,f,109
21700439,12/17/2017,1610612751,t,97
21700440,12/17/2017,1610612739,f,106
21700440,12/17/2017,1610612764,t,99
21700441,12/18/2017,1610612766,t,109
21700441,12/18/2017,1610612752,f,91
21700442,12/18/2017,1610612738,f,112
21700442,12/18/2017,1610612754,t,111
21700443,12/18/2017,1610612737,t,110
21700443,12/18/2017,1610612748,f,104
21700444,12/18/2017,1610612755,f,115
21700444,12/18/2017,1610612741,t,117
21700445,12/18/2017,1610612762,f,99
21700445,12/18/2017,1610612745,t,120
21700446,12/18/2017,1610612757,f,107
21700446,12/18/2017,1610612750,t,108
21700447,12/18/2017,1610612760,t,95
21700447,12/18/2017,1610612743,f,94
21700448,12/18/2017,1610612742,t,91
21700448,12/18/2017,1610612756,f,97
21700449,12/18/2017,1610612759,t,109
21700449,12/18/2017,1610612746,f,91
21700450,12/18/2017,1610612747,t,114
21700450,12/18/2017,1610612744,f,116
21700451,12/19/2017,1610612758,f,101
21700451,12/19/2017,1610612755,t,95
21700452,12/19/2017,1610612764,t,116
21700452,12/19/2017,1610612740,f,106
21700453,12/19/2017,1610612739,f,116
21700453,12/19/2017,1610612749,t,119
21700454,12/20/2017,1610612766,t,111
21700454,12/20/2017,1610612761,f,129
