0021701028,2018-03-15,POR vs. CLE,1610612739,f,L,39,29,0.574,240,41,80,0.513,11,33,0.333,12,21,1,2,32,34,17,5,7,11,21,105,1610612757,2017,Regular Season,2017-18
0021700894,2018-02-25,SAS @ CLE,1610612739,t,L,35,24,0.593,240,38,91,0.418,8,34,0.235,10,14,1,13,34,47,18,8,3,15,24,94,1610612759,2017,Regular Season,2017-18
0021700850,2018-02-13,OKC vs. CLE,1610612739,f,W,34,22,0.607,240,45,88,0.511,16,36,0.444,14,22,1,10,31,41,24,6,3,7,28,120,1610612760,2017,Regular Season,2017-18
0021700559,2018-01-03,BOS vs. CLE,1610612739,f,L,25,13,0.658,240,31,89,0.348,8,32,0.25,18,18,1,9,39,48,16,6,7,14,17,88,1610612738,2017,Regular Season,2017-18
0021700453,2017-12-19,MIL vs. CLE,1610612739,f,L,23,9,0.719,240,40,80,0.5,16,41,0.39,20,24,1,7,30,37,26,9,3,14,20,116,1610612749,2017,Regular Season,2017-18
0021700313,2017-11-30,ATL vs. CLE,1610612739,f,W,15,7,0.682,240,41,79,0.519,18,39,0.462,21,27,1,12,28,40,30,9,5,19,20,121,1610612737,2017,Regular Season,2017-18
0021700270,2017-11-24,CHA @ CLE,1610612739,t,W,12,7,0.632,240,38,83,0.458,13,39,0.333,11,15,1,3,42,45,25,4,7,12,24,100,1610612766,2017,Regular Season,2017-18
0021700254,2017-11-22,BKN @ CLE,1610612739,t,W,11,7,0.611,240,43,82,0.524,14,34,0.412,19,27,1,4,29,33,21,8,2,10,19,119,1610612751,2017,Regular Season,2017-18
0021700207,2017-11-15,CHA vs. CLE,1610612739,f,W,8,7,0.533,240,42,95,0.442,13,38,0.342,18,20,1,16,35,51,25,9,4,13,24,115,1610612766,2017,Regular Season,2017-18
0021700149,2017-11-07,MIL @ CLE,1610612739,t,W,5,6,0.455,240,41,82,0.5,9,18,0.5,33,38,1,12,27,39,18,7,4,12,16,124,1610612749,2017,Regular Season,2017-18
0021701202,2018-04-08,BOS vs. ATL,1610612737,f,W,24,57,0.296,240,43,86,0.5,15,35,0.429,11,14,1,5,32,37,23,7,4,13,19,112,1610612738,2017,Regular Season,2017-18
0021701077,2018-03-22,SAC vs. ATL,1610612737,f,L,21,51,0.292,240,33,84,0.393,12,36,0.333,12,18,1,6,34,40,19,7,2,12,10,90,1610612758,2017,Regular Season,2017-18
0021701062,2018-03-20,UTA vs. ATL,1610612737,f,W,21,50,0.296,240,38,94,0.404,9,33,0.273,14,19,1,11,41,52,21,7,3,13,23,99,1610612762,2017,Regular Season,2017-18
0021701021,2018-03-15,CHA @ ATL,1610612737,t,L,20,49,0.29,240,42,90,0.467,16,36,0.444,17,26,1,6,40,46,30,5,2,11,27,117,1610612766,2017,Regular Season,2017-18
0021700928,2018-03-02,GSW @ ATL,1610612737,t,L,19,44,0.302,240,38,86,0.442,15,35,0.429,18,20,1,3,32,35,21,10,2,19,21,109,1610612744,2017,Regular Season,2017-18
0021700621,2018-01-12,BKN @ ATL,1610612737,t,L,11,31,0.262,240,37,80,0.463,11,28,0.393,20,26,1,8,38,46,21,6,3,18,25,105,1610612751,2017,Regular Season,2017-18
0021700612,2018-01-10,DEN vs. ATL,1610612737,f,W,11,30,0.268,240,40,80,0.5,12,27,0.444,18,18,1,6,38,44,25,6,4,16,23,110,1610612743,2017,Regular Season,2017-18
0021700590,2018-01-07,LAL vs. ATL,1610612737,f,L,10,29,0.256,240,41,94,0.436,12,34,0.353,19,23,1,10,27,37,22,5,4,15,16,113,1610612747,2017,Regular Season,2017-18
0021700551,2018-01-02,PHX vs. ATL,1610612737,f,L,10,27,0.27,240,36,87,0.414,10,31,0.323,21,25,1,17,23,40,18,11,3,16,22,103,1610612756,2017,Regular Season,2017-18
0021700533,2017-12-30,POR @ ATL,1610612737,t,W,10,26,0.278,240,40,89,0.449,14,30,0.467,10,15,1,13,32,45,29,12,3,13,16,104,1610612757,2017,Regular Season,2017-18
0021700390,2017-12-10,NYK vs. ATL,1610612737,f,L,6,20,0.231,240,37,77,0.481,9,31,0.29,24,30,1,6,29,35,22,5,4,15,28,107,1610612752,2017,Regular Season,2017-18
0021700342,2017-12-04,BKN @ ATL,1610612737,t,L,5,18,0.217,240,30,82,0.366,9,30,0.3,21,27,1,9,29,38,18,9,2,18,19,90,1610612751,2017,Regular Season,2017-18
0021700313,2017-11-30,CLE @ ATL,1610612737,t,L,4,17,0.19,240,41,79,0.519,12,31,0.387,20,24,1,8,21,29,24,9,4,17,20,114,1610612739,2017,Regular Season,2017-18
0021700268,2017-11-24,NYK @ ATL,1610612737,t,W,4,15,0.211,240,47,99,0.475,13,31,0.419,9,12,1,13,27,40,30,7,2,9,16,116,1610612752,2017,Regular Season,2017-18
0021700250,2017-11-20,SAS vs. ATL,1610612737,f,L,3,14,0.176,240,37,85,0.435,8,30,0.267,3,8,0,9,29,38,21,7,7,15,15,85,1610612759,2017,Regular Season,2017-18
0021700146,2017-11-06,BOS @ ATL,1610612737,t,L,2,9,0.182,240,39,81,0.481,13,26,0.5,16,20,1,5,31,36,24,8,4,14,22,107,1610612738,2017,Regular Season,2017-18
0021700123,2017-11-03,HOU @ ATL,1610612737,t,L,1,8,0.111,240,39,81,0.481,11,33,0.333,15,18,1,5,36,41,16,8,8,18,16,104,1610612745,2017,Regular Season,2017-18
0021701202,2018-04-08,ATL @ BOS,1610612738,t,L,54,26,0.675,240,42,82,0.512,9,23,0.391,13,20,1,10,31,41,33,9,6,12,18,106,1610612737,2017,Regular Season,2017-18
0021701107,2018-03-26,PHX vs. BOS,1610612738,f,W,51,23,0.689,240,37,87,0.425,14,29,0.483,14,14,1,10,34,44,24,10,3,12,19,102,1610612756,2017,Regular Season,2017-18
0021701029,2018-03-16,ORL vs. BOS,1610612738,f,W,47,22,0.681,240,31,82,0.378,9,26,0.346,21,28,1,16,39,55,16,7,6,18,17,92,1610612753,2017,Regular Season,2017-18
0021701017,2018-03-14,WAS @ BOS,1610612738,t,L,46,22,0.676,290,48,99,0.485,12,26,0.462,16,23,1,10,34,44,30,9,5,17,22,124,1610612764,2017,Regular Season,2017-18
0021700998,2018-03-11,IND @ BOS,1610612738,t,L,46,21,0.687,240,34,81,0.42,12,37,0.324,17,21,1,10,32,42,26,10,5,16,13,97,1610612754,2017,Regular Season,2017-18
0021700953,2018-03-05,CHI vs. BOS,1610612738,f,W,45,20,0.692,240,41,84,0.488,12,36,0.333,11,12,1,12,41,53,25,7,4,18,13,105,1610612741,2017,Regular Season,2017-18
0021700916,2018-02-28,CHA @ BOS,1610612738,t,W,44,19,0.698,240,54,87,0.621,12,20,0.6,14,15,1,4,43,47,31,3,4,10,20,134,1610612766,2017,Regular Season,2017-18
0021700873,2018-02-23,DET vs. BOS,1610612738,f,W,41,19,0.683,240,41,85,0.482,17,39,0.436,11,18,1,10,32,42,30,8,5,11,22,110,1610612765,2017,Regular Season,2017-18
0021700758,2018-01-31,NYK @ BOS,1610612738,t,W,37,15,0.712,240,40,83,0.482,11,26,0.423,12,20,1,5,44,49,27,8,3,9,22,103,1610612752,2017,Regular Season,2017-18
0021700728,2018-01-27,GSW vs. BOS,1610612738,f,L,35,15,0.7,240,37,85,0.435,14,28,0.5,17,24,1,11,34,45,17,6,2,14,23,105,1610612744,2017,Regular Season,2017-18
0021700559,2018-01-03,CLE @ BOS,1610612738,t,W,31,10,0.756,240,41,92,0.446,12,36,0.333,8,11,1,9,43,52,27,9,2,15,20,102,1610612739,2017,Regular Season,2017-18
0021700517,2017-12-28,HOU @ BOS,1610612738,t,W,29,10,0.744,240,37,82,0.451,8,29,0.276,17,24,1,10,34,44,18,9,8,16,22,99,1610612745,2017,Regular Season,2017-18
0021700468,2017-12-21,NYK vs. BOS,1610612738,f,L,26,9,0.743,240,33,86,0.384,13,38,0.342,14,19,1,9,26,35,17,11,1,10,20,93,1610612752,2017,Regular Season,2017-18
0021700442,2017-12-18,IND vs. BOS,1610612738,f,W,26,7,0.788,240,44,79,0.557,16,26,0.615,8,14,1,6,32,38,26,6,4,19,31,112,1610612754,2017,Regular Season,2017-18
0021700386,2017-12-10,DET vs. BOS,1610612738,f,W,23,5,0.821,240,33,79,0.418,11,30,0.367,14,18,1,9,41,50,16,4,4,13,18,91,1610612765,2017,Regular Season,2017-18
0021700356,2017-12-06,DAL @ BOS,1610612738,t,W,22,4,0.846,240,36,87,0.414,12,34,0.353,13,17,1,9,44,53,25,8,8,11,15,97,1610612742,2017,Regular Season,2017-18
0021700343,2017-12-04,MIL @ BOS,1610612738,t,W,21,4,0.84,240,43,78,0.551,10,22,0.455,15,19,1,8,37,45,25,5,3,14,20,111,1610612749,2017,Regular Season,2017-18
0021700257,2017-11-22,MIA vs. BOS,1610612738,f,L,16,3,0.842,240,35,84,0.417,9,26,0.346,19,27,1,7,30,37,19,11,4,11,19,98,1610612748,2017,Regular Season,2017-18
0021700188,2017-11-12,TOR @ BOS,1610612738,t,W,12,2,0.857,240,35,87,0.402,10,26,0.385,15,19,1,15,31,46,24,9,2,14,18,95,1610612761,2017,Regular Season,2017-18
0021700146,2017-11-06,ATL vs. BOS,1610612738,f,W,9,2,0.818,240,39,81,0.481,14,36,0.389,18,22,1,7,35,42,28,3,3,13,21,110,1610612737,2017,Regular Season,2017-18
0021700138,2017-11-05,ORL vs. BOS,1610612738,f,W,8,2,0.8,240,39,89,0.438,11,33,0.333,15,20,1,9,45,54,26,10,1,13,21,104,1610612753,2017,Regular Season,2017-18
0021701222,2018-04-11,ORL vs. WAS,1610612764,f,L,43,39,0.524,240,33,95,0.347,10,34,0.294,16,27,1,18,32,50,17,5,1,12,25,92,1610612753,2017,Regular Season,2017-18
0021701138,2018-03-31,CHA @ WAS,1610612764,t,W,42,34,0.553,240,40,88,0.455,18,39,0.462,9,12,1,11,33,44,30,11,4,12,23,107,1610612766,2017,Regular Season,2017-18
0021701108,2018-03-27,SAS @ WAS,1610612764,t,W,41,33,0.554,240,46,85,0.541,10,24,0.417,14,18,1,10,40,50,33,5,7,16,27,116,1610612759,2017,Regular Season,2017-18
0021701017,2018-03-14,BOS vs. WAS,1610612764,f,W,39,30,0.565,290,46,97,0.474,12,32,0.375,21,28,1,13,39,52,29,10,6,19,26,125,1610612738,2017,Regular Season,2017-18
0021700537,2017-12-31,CHI @ WAS,1610612764,t,W,21,16,0.568,240,43,93,0.462,16,36,0.444,12,17,1,12,35,47,27,6,8,10,24,114,1610612741,2017,Regular Season,2017-18
0021700320,2017-12-01,DET @ WAS,1610612764,t,W,12,10,0.545,240,43,89,0.483,7,21,0.333,16,19,1,16,33,49,28,12,6,11,20,109,1610612765,2017,Regular Season,2017-18
0021700300,2017-11-28,MIN vs. WAS,1610612764,f,W,11,9,0.55,240,36,83,0.434,10,28,0.357,10,17,1,9,35,44,23,5,4,7,16,92,1610612750,2017,Regular Season,2017-18
0021700151,2017-11-07,DAL @ WAS,1610612764,t,L,5,5,0.5,240,32,75,0.427,10,25,0.4,25,32,1,3,36,39,21,5,5,15,19,99,1610612742,2017,Regular Season,2017-18
0021701204,2018-04-09,TOR @ DET,1610612765,t,L,38,43,0.469,240,35,78,0.449,9,30,0.3,19,25,1,4,29,33,22,7,2,3,11,98,1610612761,2017,Regular Season,2017-18
0021701148,2018-04-01,BKN vs. DET,1610612765,f,W,37,40,0.481,240,38,84,0.452,7,19,0.368,25,32,1,10,43,53,17,9,3,9,16,108,1610612751,2017,Regular Season,2017-18
0021701063,2018-03-20,PHX vs. DET,1610612765,f,W,32,39,0.451,240,43,97,0.443,15,36,0.417,14,16,1,12,38,50,22,12,14,8,16,115,1610612756,2017,Regular Season,2017-18
0021701057,2018-03-19,SAC vs. DET,1610612765,f,W,31,39,0.443,240,37,79,0.468,14,29,0.483,18,22,1,6,38,44,17,6,5,9,11,106,1610612758,2017,Regular Season,2017-18
0021700977,2018-03-09,CHI @ DET,1610612765,t,W,30,36,0.455,240,38,81,0.469,9,27,0.333,14,18,1,11,39,50,22,8,9,16,13,99,1610612741,2017,Regular Season,2017-18
0021700966,2018-03-07,TOR @ DET,1610612765,t,L,29,36,0.446,265,44,90,0.489,13,26,0.5,18,23,1,9,42,51,27,2,7,16,23,119,1610612761,2017,Regular Season,2017-18
0021700938,2018-03-03,MIA vs. DET,1610612765,f,L,29,34,0.46,240,37,89,0.416,7,24,0.292,15,21,1,17,29,46,18,8,2,18,23,96,1610612748,2017,Regular Season,2017-18
0021700913,2018-02-28,MIL @ DET,1610612765,t,W,29,32,0.475,240,42,95,0.442,9,29,0.31,17,22,1,22,35,57,26,9,0,9,20,110,1610612749,2017,Regular Season,2017-18
0021700892,2018-02-25,CHA vs. DET,1610612765,f,L,28,31,0.475,240,42,85,0.494,4,18,0.222,10,14,1,8,33,41,23,4,2,17,22,98,1610612766,2017,Regular Season,2017-18
0021700873,2018-02-23,BOS @ DET,1610612765,t,L,28,30,0.483,240,37,85,0.435,10,33,0.303,14,21,1,12,33,45,16,4,4,13,18,98,1610612738,2017,Regular Season,2017-18
0021700841,2018-02-12,NOP @ DET,1610612765,t,L,27,29,0.482,240,35,95,0.368,9,35,0.257,24,32,1,14,40,54,18,5,3,14,19,103,1610612740,2017,Regular Season,2017-18
0021700498,2017-12-26,IND @ DET,1610612765,t,W,19,14,0.576,240,41,82,0.5,12,34,0.353,13,16,1,10,36,46,26,5,1,10,17,107,1610612754,2017,Regular Season,2017-18
0021700386,2017-12-10,BOS @ DET,1610612765,t,L,14,12,0.538,240,28,84,0.333,10,33,0.303,15,19,1,11,35,46,14,7,4,9,16,81,1610612738,2017,Regular Season,2017-18
0021700348,2017-12-04,SAS vs. DET,1610612765,f,L,14,9,0.609,240,35,85,0.412,8,27,0.296,15,24,1,7,35,42,15,8,2,10,22,93,1610612759,2017,Regular Season,2017-18
0021700320,2017-12-01,WAS vs. DET,1610612765,f,L,14,7,0.667,240,35,79,0.443,9,30,0.3,12,19,1,4,28,32,20,7,5,15,21,91,1610612764,2017,Regular Season,2017-18
0021701201,2018-04-08,LAL vs. UTA,1610612762,f,W,47,33,0.588,240,42,83,0.506,13,36,0.361,15,22,1,7,38,45,35,8,4,18,24,112,1610612747,2017,Regular Season,2017-18
0021701151,2018-04-01,MIN vs. UTA,1610612762,f,W,44,33,0.571,240,46,76,0.605,11,28,0.393,18,25,1,6,39,45,29,8,7,16,19,121,1610612750,2017,Regular Season,2017-18
0021701085,2018-03-23,SAS vs. UTA,1610612762,f,L,41,32,0.562,265,43,88,0.489,11,28,0.393,23,29,1,5,29,34,24,10,3,15,23,120,1610612759,2017,Regular Season,2017-18
0021701062,2018-03-20,ATL @ UTA,1610612762,t,L,40,31,0.563,240,33,89,0.371,6,34,0.176,22,25,1,12,39,51,16,8,8,16,22,94,1610612737,2017,Regular Season,2017-18
0021701043,2018-03-17,SAC @ UTA,1610612762,t,W,40,30,0.571,240,33,74,0.446,6,24,0.25,31,38,1,8,40,48,21,8,8,15,13,103,1610612758,2017,Regular Season,2017-18
0021700845,2018-02-12,SAS @ UTA,1610612762,t,W,29,28,0.509,240,35,84,0.417,11,24,0.458,20,30,1,9,34,43,15,7,5,9,24,101,1610612759,2017,Regular Season,2017-18
0021700808,2018-02-07,MEM vs. UTA,1610612762,f,W,26,28,0.481,240,29,69,0.42,6,22,0.273,28,33,1,9,34,43,14,6,4,19,16,92,1610612763,2017,Regular Season,2017-18
0021700781,2018-02-03,SAS vs. UTA,1610612762,f,W,24,28,0.462,240,39,69,0.565,12,23,0.522,30,36,1,5,32,37,26,6,5,17,19,120,1610612759,2017,Regular Season,2017-18
0021700574,2018-01-05,DEN vs. UTA,1610612762,f,L,16,23,0.41,240,38,84,0.452,12,33,0.364,3,6,0,8,45,53,26,7,5,17,16,91,1610612743,2017,Regular Season,2017-18
0021700564,2018-01-03,NOP @ UTA,1610612762,t,L,16,22,0.421,240,38,84,0.452,7,32,0.219,15,17,1,6,30,36,23,12,1,14,21,98,1610612740,2017,Regular Season,2017-18
0021700514,2017-12-27,GSW vs. UTA,1610612762,f,L,15,21,0.417,240,37,92,0.402,6,23,0.261,21,27,1,10,33,43,21,10,2,13,22,101,1610612744,2017,Regular Season,2017-18
0021700503,2017-12-26,DEN vs. UTA,1610612762,f,L,15,20,0.429,240,27,84,0.321,10,35,0.286,19,23,1,12,30,42,19,7,0,7,22,83,1610612743,2017,Regular Season,2017-18
0021700460,2017-12-20,OKC vs. UTA,1610612762,f,L,14,18,0.438,240,26,73,0.356,7,31,0.226,20,27,1,11,28,39,13,6,3,18,15,79,1610612760,2017,Regular Season,2017-18
0021700445,2017-12-18,HOU vs. UTA,1610612762,f,L,14,17,0.452,240,42,91,0.462,8,27,0.296,7,8,1,5,27,32,17,12,1,6,22,99,1610612745,2017,Regular Season,2017-18
0021700351,2017-12-05,OKC vs. UTA,1610612762,f,L,13,12,0.52,240,34,79,0.43,11,33,0.333,15,21,1,9,26,35,18,16,5,16,21,94,1610612760,2017,Regular Season,2017-18
0021700285,2017-11-25,MIL @ UTA,1610612762,t,W,9,11,0.45,240,46,81,0.568,18,32,0.563,11,19,1,5,25,30,31,8,2,10,19,121,1610612749,2017,Regular Season,2017-18
0021700197,2017-11-13,MIN @ UTA,1610612762,t,L,6,8,0.429,240,37,84,0.44,14,40,0.35,10,11,1,8,23,31,23,8,4,15,23,98,1610612750,2017,Regular Season,2017-18
0021700140,2017-11-05,HOU vs. UTA,1610612762,f,L,5,5,0.5,240,38,88,0.432,13,34,0.382,21,24,1,8,25,33,22,7,3,13,18,110,1610612745,2017,Regular Season,2017-18
0021701154,2018-04-01,POR vs. MEM,1610612763,f,L,21,56,0.273,240,40,88,0.455,9,21,0.429,9,12,1,9,33,42,20,7,5,17,19,98,1610612757,2017,Regular Season,2017-18
0021701119,2018-03-28,POR @ MEM,1610612763,t,W,21,54,0.28,240,41,84,0.488,13,25,0.52,13,23,1,11,35,46,23,7,2,15,24,108,1610612757,2017,Regular Season,2017-18
0021701072,2018-03-22,CHA vs. MEM,1610612763,f,L,19,53,0.264,240,30,78,0.385,4,18,0.222,15,21,1,9,29,38,13,4,7,19,24,79,1610612766,2017,Regular Season,2017-18
0021700885,2018-02-24,MIA vs. MEM,1610612763,f,L,18,40,0.31,240,35,80,0.438,5,11,0.455,14,17,1,9,31,40,16,7,3,19,22,89,1610612748,2017,Regular Season,2017-18
0021700808,2018-02-07,UTA @ MEM,1610612763,t,L,18,36,0.333,240,34,81,0.42,8,23,0.348,12,16,1,9,27,36,18,12,5,15,26,88,1610612762,2017,Regular Season,2017-18
0021700753,2018-01-31,IND vs. MEM,1610612763,f,L,18,32,0.36,240,39,82,0.476,12,26,0.462,11,15,1,14,27,41,20,10,1,18,21,101,1610612754,2017,Regular Season,2017-18
0021700670,2018-01-19,SAC @ MEM,1610612763,t,W,16,28,0.364,240,39,88,0.443,10,34,0.294,18,23,1,14,35,49,24,12,5,13,17,106,1610612758,2017,Regular Season,2017-18
0021700625,2018-01-12,DEN vs. MEM,1610612763,f,L,13,28,0.317,240,30,77,0.39,7,24,0.292,11,14,1,8,28,36,17,8,5,14,28,78,1610612743,2017,Regular Season,2017-18
0021700289,2017-11-26,BKN @ MEM,1610612763,t,L,7,12,0.368,240,32,80,0.4,8,25,0.32,16,18,1,11,24,35,15,8,3,14,24,88,1610612751,2017,Regular Season,2017-18
0021700208,2017-11-15,IND @ MEM,1610612763,t,L,7,7,0.5,240,44,86,0.512,8,32,0.25,17,22,1,11,32,43,29,5,10,14,19,113,1610612754,2017,Regular Season,2017-18
0021700194,2017-11-13,MIL vs. MEM,1610612763,f,L,7,6,0.538,240,37,76,0.487,11,26,0.423,18,21,1,8,29,37,21,5,1,14,25,103,1610612749,2017,Regular Season,2017-18
0021700180,2017-11-11,HOU vs. MEM,1610612763,f,L,7,5,0.583,240,38,79,0.481,6,20,0.3,14,18,1,5,36,41,23,9,5,19,20,96,1610612745,2017,Regular Season,2017-18
0021701213,2018-04-10,IND vs. CHA,1610612766,f,W,36,46,0.439,240,46,99,0.465,18,42,0.429,9,12,1,13,42,55,27,5,7,6,8,119,1610612754,2017,Regular Season,2017-18
0021701138,2018-03-31,WAS vs. CHA,1610612766,f,L,34,43,0.442,240,35,77,0.455,6,23,0.261,17,27,1,9,37,46,22,6,2,17,14,93,1610612764,2017,Regular Season,2017-18
0021701093,2018-03-24,DAL vs. CHA,1610612766,f,W,33,41,0.446,240,35,92,0.38,12,25,0.48,20,29,1,13,49,62,21,10,4,13,14,102,1610612742,2017,Regular Season,2017-18
0021701072,2018-03-22,MEM @ CHA,1610612766,t,W,32,41,0.438,240,49,92,0.533,19,40,0.475,23,27,1,11,42,53,25,10,4,8,17,140,1610612763,2017,Regular Season,2017-18
0021701067,2018-03-21,BKN vs. CHA,1610612766,f,W,31,41,0.431,240,36,94,0.383,3,16,0.188,36,47,1,23,45,68,18,3,2,13,16,111,1610612751,2017,Regular Season,2017-18
0021701052,2018-03-19,PHI vs. CHA,1610612766,f,L,30,41,0.423,240,32,84,0.381,6,22,0.273,24,30,1,6,33,39,16,8,4,9,12,94,1610612755,2017,Regular Season,2017-18
0021701021,2018-03-15,ATL vs. CHA,1610612766,f,W,30,39,0.435,240,46,87,0.529,17,33,0.515,20,30,1,6,39,45,30,3,3,10,21,129,1610612737,2017,Regular Season,2017-18
0021701011,2018-03-13,NOP vs. CHA,1610612766,f,L,29,39,0.426,240,45,93,0.484,7,26,0.269,18,22,1,8,37,45,22,8,9,13,13,115,1610612740,2017,Regular Season,2017-18
0021700972,2018-03-08,BKN @ CHA,1610612766,t,L,28,38,0.424,240,41,85,0.482,4,19,0.211,25,30,1,6,30,36,19,5,5,13,21,111,1610612751,2017,Regular Season,2017-18
0021700927,2018-03-02,PHI vs. CHA,1610612766,f,L,28,35,0.444,240,34,81,0.42,11,24,0.458,20,32,1,7,32,39,21,7,0,10,25,99,1610612755,2017,Regular Season,2017-18
0021700916,2018-02-28,BOS vs. CHA,1610612766,f,L,28,34,0.452,240,42,91,0.462,9,27,0.333,13,22,1,9,24,33,24,6,6,7,17,106,1610612738,2017,Regular Season,2017-18
0021700892,2018-02-25,DET @ CHA,1610612766,t,W,27,33,0.45,240,42,88,0.477,16,35,0.457,14,23,1,13,34,47,28,9,4,18,19,114,1610612765,2017,Regular Season,2017-18
0021700738,2018-01-29,IND vs. CHA,1610612766,f,L,20,29,0.408,240,37,83,0.446,9,31,0.29,13,20,1,11,29,40,18,5,2,16,14,96,1610612754,2017,Regular Season,2017-18
0021700727,2018-01-27,MIA vs. CHA,1610612766,f,L,20,28,0.417,240,29,84,0.345,5,24,0.208,28,35,1,12,34,46,12,6,6,7,15,91,1610612748,2017,Regular Season,2017-18
0021700552,2018-01-02,SAC vs. CHA,1610612766,f,W,14,23,0.378,240,51,89,0.573,15,32,0.469,14,18,1,5,25,30,25,7,3,3,14,131,1610612758,2017,Regular Season,2017-18
0021700528,2017-12-29,GSW vs. CHA,1610612766,f,W,13,22,0.371,240,41,89,0.461,6,20,0.3,23,34,1,13,34,47,27,12,6,10,10,111,1610612744,2017,Regular Season,2017-18
0021700476,2017-12-22,MIL vs. CHA,1610612766,f,L,11,21,0.344,240,39,88,0.443,12,26,0.462,14,17,1,9,34,43,21,4,7,9,18,104,1610612749,2017,Regular Season,2017-18
0021700441,2017-12-18,NYK @ CHA,1610612766,t,W,11,19,0.367,240,43,88,0.489,9,20,0.45,14,16,1,12,35,47,30,10,6,19,16,109,1610612752,2017,Regular Season,2017-18
0021700429,2017-12-16,POR @ CHA,1610612766,t,L,10,19,0.345,240,33,96,0.344,7,31,0.226,18,28,1,13,38,51,18,9,3,6,21,91,1610612757,2017,Regular Season,2017-18
0021700412,2017-12-13,HOU vs. CHA,1610612766,f,L,10,17,0.37,240,36,87,0.414,4,21,0.19,20,27,1,12,44,56,14,4,5,12,15,96,1610612745,2017,Regular Season,2017-18
0021700377,2017-12-09,LAL @ CHA,1610612766,t,L,9,16,0.36,240,41,93,0.441,8,25,0.32,9,14,1,9,34,43,21,7,3,11,21,99,1610612747,2017,Regular Season,2017-18
0021700367,2017-12-08,CHI @ CHA,1610612766,t,L,9,15,0.375,265,40,100,0.4,10,29,0.345,21,29,1,9,41,50,22,7,11,11,20,111,1610612741,2017,Regular Season,2017-18
0021700339,2017-12-04,ORL @ CHA,1610612766,t,W,9,13,0.409,240,34,84,0.405,3,17,0.176,33,40,1,11,41,52,17,13,5,14,18,104,1610612753,2017,Regular Season,2017-18
0021700270,2017-11-24,CLE vs. CHA,1610612766,f,L,8,10,0.444,240,36,94,0.383,11,29,0.379,16,27,1,15,40,55,25,4,3,9,17,99,1610612739,2017,Regular Season,2017-18
0021700207,2017-11-15,CLE @ CHA,1610612766,t,L,5,8,0.385,240,41,86,0.477,6,26,0.231,19,28,1,8,33,41,21,7,5,13,19,107,1610612739,2017,Regular Season,2017-18
0021700152,2017-11-07,NYK vs. CHA,1610612766,f,L,5,6,0.455,240,42,91,0.462,15,37,0.405,14,17,1,17,23,40,24,8,2,13,22,113,1610612752,2017,Regular Season,2017-18
0021701032,2018-03-16,LAC @ OKC,1610612760,t,W,42,29,0.592,240,46,94,0.489,11,32,0.344,18,22,1,17,29,46,30,17,10,14,20,121,1610612746,2017,Regular Season,2017-18
0021701007,2018-03-13,ATL vs. OKC,1610612760,f,W,41,29,0.586,240,42,89,0.472,16,35,0.457,19,25,1,9,29,38,27,9,11,7,21,119,1610612737,2017,Regular Season,2017-18
0021700990,2018-03-10,SAS @ OKC,1610612760,t,W,39,29,0.574,240,39,85,0.459,10,28,0.357,16,24,1,11,38,49,24,8,4,15,13,104,1610612759,2017,Regular Season,2017-18
0021700919,2018-02-28,DAL vs. OKC,1610612760,f,W,36,27,0.571,265,42,93,0.452,10,36,0.278,17,19,1,19,37,56,19,7,2,22,24,111,1610612742,2017,Regular Season,2017-18
0021700850,2018-02-13,CLE @ OKC,1610612760,t,L,32,26,0.552,240,40,90,0.444,11,35,0.314,21,30,1,18,33,51,23,6,3,9,20,112,1610612739,2017,Regular Season,2017-18
0021700803,2018-02-06,GSW vs. OKC,1610612760,f,W,31,24,0.564,240,44,93,0.473,12,31,0.387,25,33,1,10,30,40,17,14,3,12,28,125,1610612744,2017,Regular Season,2017-18
0021700765,2018-02-01,DEN vs. OKC,1610612760,f,L,30,22,0.577,240,51,98,0.52,9,28,0.321,13,17,1,9,31,40,34,5,6,7,18,124,1610612743,2017,Regular Season,2017-18
0021700697,2018-01-23,BKN @ OKC,1610612760,t,W,27,20,0.574,240,40,94,0.426,7,25,0.28,22,32,1,16,34,50,12,7,4,4,18,109,1610612751,2017,Regular Season,2017-18
0021700565,2018-01-03,LAL vs. OKC,1610612760,f,W,21,17,0.553,240,56,93,0.602,14,30,0.467,7,9,1,7,37,44,36,12,5,9,17,133,1610612747,2017,Regular Season,2017-18
0021700541,2017-12-31,DAL @ OKC,1610612760,t,L,20,17,0.541,240,43,89,0.483,10,32,0.313,17,23,1,11,34,45,18,4,4,11,20,113,1610612742,2017,Regular Season,2017-18
0021700512,2017-12-27,TOR @ OKC,1610612760,t,W,20,15,0.571,240,46,87,0.529,9,25,0.36,23,33,1,15,37,52,25,9,7,12,26,124,1610612761,2017,Regular Season,2017-18
0021700460,2017-12-20,UTA @ OKC,1610612760,t,W,16,15,0.516,240,40,77,0.519,8,23,0.348,19,22,1,8,34,42,23,15,5,13,26,107,1610612762,2017,Regular Season,2017-18
0021700447,2017-12-18,DEN @ OKC,1610612760,t,W,15,15,0.5,240,39,81,0.481,7,24,0.292,10,15,1,6,34,40,13,9,5,10,13,95,1610612743,2017,Regular Season,2017-18
